"Object","Filter","Cadence","MJD","Duration","Flux","Error","Coadd"
"Mrk509","V",1212,58057.387773359,73.7660800218582,1.11499334,0.027627438,FALSE
"Mrk509","UVM2",1212,58057.3896403998,240.539719998837,3.8411352,0.060993927,FALSE
"Mrk509","UVW1",1213,58058.1153967632,166.762599945068,3.6867756,0.05508439,FALSE
"Mrk509","U",1213,58058.1168931669,82.7689599990845,2.4401142,0.043900566,FALSE
"Mrk509","B",1213,58058.117907391,82.7799999713898,1.4768751,0.026888442,FALSE
"Mrk509","HX",1213,58058.11943,1040.5300608,0.547518,0.033407,FALSE
"Mrk509","SX",1213,58058.11943,1040.5300608,0.689248,0.037456,FALSE
"Mrk509","UVW2",1213,58058.1203775393,332.763920009136,4.369708,0.056236217,FALSE
"Mrk509","V",1213,58058.1228430905,82.7800000309944,1.1539952,0.02701236,FALSE
"Mrk509","UVM2",1213,58058.1249092091,266.080939948559,3.8935336,0.05977641,FALSE
"Mrk509","UVW1",1214,58059.2438135356,168.770579993725,3.7042804,0.055083505,FALSE
"Mrk509","U",1214,58059.2453320942,84.7879999876022,2.5019978,0.044617005,FALSE
"Mrk509","B",1214,58059.2463677073,84.7879799604416,1.4612384,0.026427854,FALSE
"Mrk509","HX",1214,58059.24787,1045.5440256,0.584884,0.041096,FALSE
"Mrk509","SX",1214,58059.24787,1045.5440256,0.735721,0.046107,FALSE
"Mrk509","UVW2",1214,58059.248878399,337.783859968185,4.406732,0.05642011,FALSE
"Mrk509","V",1214,58059.2513787471,84.765900015831,1.1473108,0.026641314,FALSE
"Mrk509","UVM2",1214,58059.2534199649,259.262579977512,3.8387144,0.059595417,FALSE
"Mrk509","UVW1",1215,58060.3026658106,183.764320015907,3.7180437,0.05384367,FALSE
"Mrk509","U",1215,58060.3043111075,91.7828600406647,2.4173673,0.042096696,FALSE
"Mrk509","B",1215,58060.3054268499,91.7718200087547,1.4907306,0.02610938,FALSE
"Mrk509","HX",1215,58060.3071,1128.2860224,0.473385,0.03635,FALSE
"Mrk509","SX",1215,58060.3071,1128.2860224,0.701023,0.044426,FALSE
"Mrk509","UVW2",1215,58060.3081527725,367.77134001255,4.401096,0.055239153,FALSE
"Mrk509","V",1215,58060.3108675221,91.78285998106,1.1249822,0.025502505,FALSE
"Mrk509","UVM2",1215,58060.3130487585,275.403739988804,3.8541337,0.05876114,FALSE
"Mrk509","UVW1",1216,58061.3005719139,183.775319993496,3.6878995,0.053475477,FALSE
"Mrk509","U",1216,58061.3022172105,91.8821400403976,2.5005078,0.04346669,FALSE
"Mrk509","B",1216,58061.3033355067,91.782840013504,1.4559444,0.02560532,FALSE
"Mrk509","HX",1216,58061.30502,1128.2839488,0.513668,0.038503,FALSE
"Mrk509","SX",1216,58061.30502,1128.2839488,0.799423,0.048,FALSE
"Mrk509","UVW2",1216,58061.3060611101,367.771300017834,4.4610928,0.05586248,FALSE
"Mrk509","V",1216,58061.3087778387,91.7718399763107,1.1811943,0.026361243,FALSE
"Mrk509","UVM2",1216,58061.3109584364,276.716639995575,4.0065553,0.060466516,FALSE
"Mrk509","UVW1",1217,58062.2304044257,173.76848000288,3.826906,0.056055095,FALSE
"Mrk509","U",1217,58062.2319701682,86.7739000320435,2.5204392,0.04460423,FALSE
"Mrk509","B",1217,58062.2330324698,86.7738999724388,1.4681299,0.026324633,FALSE
"Mrk509","HX",1217,58062.23455,1068.1099776,0.758335,0.052943,FALSE
"Mrk509","SX",1217,58062.23455,1068.1099776,0.953526,0.059458,FALSE
"Mrk509","UVW2",1217,58062.2356121808,347.768660008907,4.5894708,0.05796034,FALSE
"Mrk509","V",1217,58062.2381811018,86.7628800272942,1.1663014,0.026715655,FALSE
"Mrk509","UVM2",1217,58062.2402292153,258.589559972286,4.036748,0.062010546,FALSE
"Mrk509","UVW1",1218,58063.2952459919,166.773599982262,3.8266075,0.056805783,FALSE
"Mrk509","U",1218,58063.2967414375,82.7689599990845,2.5538069,0.04588816,FALSE
"Mrk509","B",1218,58063.2977525967,82.7799800038338,1.4822882,0.027016484,FALSE
"Mrk509","HX",1218,58063.29928,1040.5300608,0.625662,0.03839,FALSE
"Mrk509","SX",1218,58063.29928,1040.5300608,0.884274,0.045589,FALSE
"Mrk509","UVW2",1218,58063.3002217868,332.774879992008,4.6220508,0.058958655,FALSE
"Mrk509","V",1218,58063.3026828682,82.7689400315285,1.1451864,0.026938385,FALSE
"Mrk509","UVM2",1218,58063.3047602875,267.757880032063,4.007885,0.06103848,FALSE
"Mrk509","UVW1",1219,58065.0894200848,181.767340004444,4.0229247,0.057672086,FALSE
"Mrk509","U",1219,58065.0910490365,90.7788600325584,2.6079441,0.045471037,FALSE
"Mrk509","B",1219,58065.0921542437,90.7788400053978,1.5341588,0.026884437,FALSE
"Mrk509","HX",1219,58065.09389,1130.791968,0.662285,0.046896,FALSE
"Mrk509","SX",1219,58065.09389,1130.791968,1.271177,0.064805,FALSE
"Mrk509","UVW2",1219,58065.0948529672,363.777419984341,4.961802,0.06131273,FALSE
"Mrk509","V",1219,58065.0975409642,90.7788600325584,1.16870565,0.02634964,FALSE
"Mrk509","UVM2",1219,58065.0997824089,287.981260001659,4.4077812,0.06446837,FALSE
"Mrk509","UVW1",1220,58066.1518146125,160.760639965534,3.97659,0.059281946,FALSE
"Mrk509","U",1220,58066.1532635767,80.7278599739075,2.6418234,0.047819796,FALSE
"Mrk509","B",1220,58066.1542551347,80.772000014782,1.5591571,0.028434936,FALSE
"Mrk509","HX",1220,58066.15571,1010.441952,0.54387,0.034175,FALSE
"Mrk509","SX",1220,58066.15571,1010.441952,0.821436,0.042116,FALSE
"Mrk509","UVW2",1220,58066.156655369,322.779039978981,5.1089558,0.064577723,FALSE
"Mrk509","V",1220,58066.15904692,80.772019982338,1.14023205,0.027122236,FALSE
"Mrk509","UVM2",1220,58066.1610613855,258.810199975967,4.4106005,0.066368335,FALSE
"Mrk509","UVW1",1221,58067.5466212009,178.766359984875,4.1811295,0.05985208,FALSE
"Mrk509","U",1221,58067.5482262734,89.7638000249863,2.741106,0.04793323,FALSE
"Mrk509","B",1221,58067.5493264367,89.7748600244522,1.584798,0.027751295,FALSE
"Mrk509","HX",1221,58067.55097,1108.226016,0.613026,0.046038,FALSE
"Mrk509","SX",1221,58067.55097,1108.226016,1.006913,0.058927,FALSE
"Mrk509","UVW2",1221,58067.5519879365,358.768420040607,5.311338,0.06518507,FALSE
"Mrk509","V",1221,58067.5546498834,89.7638199925423,1.18594955,0.026728156,FALSE
"Mrk509","UVM2",1221,58067.556805644,274.167999982834,4.6077305,0.067654724,FALSE
"Mrk509","U",1222,58068.5503961553,79.7790400385857,2.7670029,0.05027001,FALSE
"Mrk509","B",1222,58068.5513706657,79.7680000066757,1.539936,0.028349928,FALSE
"Mrk509","HX",1222,58068.55226,907.6420224,0.659182,0.048492,FALSE
"Mrk509","SX",1222,58068.55226,907.6420224,1.20831,0.065588,FALSE
"Mrk509","V",1222,58068.5561123309,79.7790199518204,1.1878237,0.028154647,FALSE
"Mrk509","UVW1",1223,58068.5963752682,81.2243399620056,4.4976318,0.082958566,FALSE
"Mrk509","UVW1",1224,58069.4628490553,167.766560018063,4.465388,0.06446835,FALSE
"Mrk509","U",1224,58069.4643558659,83.7839799523354,2.9175667,0.052345434,FALSE
"Mrk509","B",1224,58069.4653775601,83.7618999481201,1.6221113,0.029194478,FALSE
"Mrk509","HX",1224,58069.46676,1020.4719552,0.591057,0.065049,FALSE
"Mrk509","SX",1224,58069.46676,1020.4719552,1.024569,0.085252,FALSE
"Mrk509","UVW2",1224,58069.4678737576,335.7757999897,5.747855,0.07076295,FALSE
"Mrk509","V",1224,58069.470357441,83.7839599847794,1.1781742,0.027324057,FALSE
"Mrk509","UVM2",1224,58069.4722809229,240.186640024185,5.0174064,0.0749857,FALSE
"Mrk509","UVW1",1225,58070.33305687,153.765780031681,4.4507285,0.066013,FALSE
"Mrk509","U",1225,58070.334441795,76.7449799776077,2.9278995,0.053913536,FALSE
"Mrk509","B",1225,58070.3353834238,76.767040014267,1.6432363,0.030339566,FALSE
"Mrk509","HX",1225,58070.33663,947.7599616,0.570457,0.042969,FALSE
"Mrk509","SX",1225,58070.33663,947.7599616,1.136645,0.060637,FALSE
"Mrk509","UVW2",1225,58070.3376691789,306.781300008297,5.9624784,0.07462904,FALSE
"Mrk509","V",1225,58070.339943569,76.767040014267,1.2938125,0.030198538,FALSE
"Mrk509","UVM2",1225,58070.3417779832,231.128619968891,5.1106316,0.07698883,FALSE
"Mrk509","UVW1",1226,58071.5198418568,159.756659984589,4.644287,0.06771847,FALSE
"Mrk509","HX",1226,58071.52028,413.703936,0.64616,0.088891,FALSE
"Mrk509","SX",1226,58071.52028,413.703936,1.758381,0.146637,FALSE
"Mrk509","U",1226,58071.5212778602,79.7790400385857,2.9850752,0.054553575,FALSE
"Mrk509","B",1226,58071.522256074,79.7679799795151,1.6147948,0.029806271,FALSE
"Mrk509","UVW2",1226,58071.5232259874,76.9546200037003,5.925246,0.11457077,FALSE
"Mrk509","UVW1",1227,58071.5860668912,159.767719984055,4.558511,0.066656045,FALSE
"Mrk509","HX",1227,58071.58673,451.3140288,0.837824,0.082364,FALSE
"Mrk509","SX",1227,58071.58673,451.3140288,1.640048,0.115157,FALSE
"Mrk509","U",1227,58071.5875014261,79.7790199518204,2.9070344,0.05313745,FALSE
"Mrk509","B",1227,58071.5884756173,79.779039978981,1.6395554,0.030213133,FALSE
"Mrk509","UVW2",1227,58071.5896695095,115.294000029564,5.9727376,0.09934358,FALSE
"Mrk509","UVW1",1228,58072.4647829787,175.721320033073,4.650234,0.06584488,FALSE
"Mrk509","U",1228,58072.466367173,87.7668600082397,2.9449418,0.05191625,FALSE
"Mrk509","B",1228,58072.4674377748,87.7668800354004,1.6694486,0.02928491,FALSE
"Mrk509","HX",1228,58072.46909,1098.1980864,0.599539,0.066777,FALSE
"Mrk509","SX",1228,58072.46909,1098.1980864,1.151756,0.092477,FALSE
"Mrk509","UVW2",1228,58072.4700474945,351.784619987011,5.959693,0.072361797,FALSE
"Mrk509","V",1228,58072.4726462962,87.777899980545,1.2403891,0.027875973,FALSE
"Mrk509","UVM2",1228,58072.4748261278,280.44580000639,5.103892,0.073001704,FALSE
"Mrk509","U",1229,58073.3160294774,77.7710599899292,2.910134,0.05358412,FALSE
"Mrk509","B",1229,58073.3169829823,77.7710599899292,1.6450528,0.030493443,FALSE
"Mrk509","HX",1229,58073.31837,980.354016,0.736482,0.072644,FALSE
"Mrk509","SX",1229,58073.31837,980.354016,1.460057,0.102391,FALSE
"Mrk509","UVW2",1229,58073.3193146444,312.761220037937,5.976297,0.074454387,FALSE
"Mrk509","V",1229,58073.3216375593,77.7820799946785,1.2492183,0.029406303,FALSE
"Mrk509","UVM2",1229,58073.3235982012,252.411140024662,5.0900436,0.074896035,FALSE
"Mrk509","UVW1",1230,58074.9094369706,177.773400008678,4.5547425,0.06448227,FALSE
"Mrk509","U",1230,58074.9110305505,88.77084004879,2.9607088,0.052182973,FALSE
"Mrk509","B",1230,58074.9121142411,88.7818999886513,1.6606911,0.029201313,FALSE
"Mrk509","HX",1230,58074.91357,1068.1099776,0.861549,0.05571,FALSE
"Mrk509","SX",1230,58074.91357,1068.1099776,1.372612,0.070303,FALSE
"Mrk509","UVW2",1230,58074.9147528834,355.767460048199,6.017713,0.07277737,FALSE
"Mrk509","V",1230,58074.9173812463,88.7267200350761,1.2952609,0.02858685,FALSE
"Mrk509","UVM2",1230,58074.91941825,254.926599979401,5.2232812,0.076250573,FALSE
"Mrk509","UVW1",1231,58075.515378367,168.770539999008,4.6852977,0.0670211,FALSE
"Mrk509","U",1231,58075.5168962869,84.765900015831,2.984505,0.05324607,FALSE
"Mrk509","B",1231,58075.517930176,84.7769400477409,1.7272642,0.030555872,FALSE
"Mrk509","HX",1231,58075.51942,1043.0360064,0.892042,0.056798,FALSE
"Mrk509","SX",1231,58075.51942,1043.0360064,1.68682,0.078123,FALSE
"Mrk509","UVW2",1231,58075.5204413778,337.772759974003,5.944961,0.07280275,FALSE
"Mrk509","V",1231,58075.5229408316,84.7769399881363,1.3075334,0.029271733,FALSE
"Mrk509","UVM2",1231,58075.5249642993,256.559480011463,5.1681027,0.07546293,FALSE
"Mrk509","UVW1",1232,58076.3785628021,179.759319961071,4.655922,0.0654792,FALSE
"Mrk509","U",1232,58076.3801743232,89.7748399972916,2.9705232,0.052030613,FALSE
"Mrk509","B",1232,58076.3812709748,89.7748399972916,1.7015901,0.029564883,FALSE
"Mrk509","HX",1232,58076.38291,1108.226016,0.870585,0.059468,FALSE
"Mrk509","SX",1232,58076.38291,1108.226016,1.47289,0.077479,FALSE
"Mrk509","UVW2",1232,58076.3839326023,358.768419981003,6.048173,0.07297544,FALSE
"Mrk509","V",1232,58076.3865836948,89.7638199925423,1.2978285,0.028514218,FALSE
"Mrk509","UVM2",1232,58076.3887452016,275.028560042381,5.078969,0.073080235,FALSE
"Mrk509","UVW1",1233,58077.3736961549,169.763520002365,4.6468234,0.066483817,FALSE
"Mrk509","U",1233,58077.3752196936,84.7879799604416,3.056872,0.054576244,FALSE
"Mrk509","B",1233,58077.3762571584,84.7769400477409,1.7004396,0.030184313,FALSE
"Mrk509","HX",1233,58077.37773,1045.5440256,0.855142,0.050225,FALSE
"Mrk509","SX",1233,58077.37773,1045.5440256,1.761024,0.072109,FALSE
"Mrk509","UVW2",1233,58077.3787744896,338.787800014019,5.9647166,0.073023817,FALSE
"Mrk509","V",1233,58077.3812809669,84.7769200205803,1.28249275,0.028962688,FALSE
"Mrk509","UVM2",1233,58077.3833007315,256.074020028114,5.1823827,0.075715576,FALSE
"Mrk509","UVW1",1234,58078.4415756698,171.760499954224,4.7095398,0.06703274,FALSE
"Mrk509","U",1234,58078.4431203425,85.7809399962425,2.98657,0.05307892,FALSE
"Mrk509","B",1234,58078.4441670014,85.7699199914932,1.7030273,0.030091608,FALSE
"Mrk509","HX",1234,58078.4457,1060.5879936,0.907122,0.057998,FALSE
"Mrk509","SX",1234,58078.4457,1060.5879936,1.559601,0.075999,FALSE
"Mrk509","UVW2",1234,58078.4467118516,342.770740032196,6.042266,0.073635703,FALSE
"Mrk509","V",1234,58078.4492468691,85.7699400186539,1.24069846,0.02821391,FALSE
"Mrk509","UVM2",1234,58078.4513208407,262.153199970722,5.11072,0.074341964,FALSE
"Mrk509","UVW1",1235,58079.235989684,158.763720035553,4.610699,0.067348765,FALSE
"Mrk509","U",1235,58079.2374199412,79.779039978981,3.0112546,0.054833054,FALSE
"Mrk509","B",1235,58079.2383965589,79.7349399924278,1.7237178,0.031241106,FALSE
"Mrk509","HX",1235,58079.23981,997.9060032,0.74455,0.053632,FALSE
"Mrk509","SX",1235,58079.23981,997.9060032,1.19822,0.068026,FALSE
"Mrk509","UVW2",1235,58079.2407684453,318.785199999809,5.923894,0.073546336,FALSE
"Mrk509","V",1235,58079.2431296691,79.7680200338364,1.2683088,0.029428794,FALSE
"Mrk509","UVM2",1235,58079.2451177656,254.021979987621,5.0708864,0.07453281,FALSE
"Mrk509","UVW1",1236,58084.0738276564,175.776480019093,4.7689148,0.067351354,FALSE
"Mrk509","U",1236,58084.0754006775,87.7668799757957,3.1245683,0.05561336,FALSE
"Mrk509","B",1236,58084.0764691086,87.7668800354004,1.6811666,0.029959894,FALSE
"Mrk509","HX",1236,58084.07813,1095.6900672,0.751646,0.057437,FALSE
"Mrk509","SX",1236,58084.07813,1095.6900672,1.505527,0.081291,FALSE
"Mrk509","UVW2",1236,58084.0790773594,351.773599982262,6.226652,0.075203566,FALSE
"Mrk509","V",1236,58084.0816769913,87.777899980545,1.3270402,0.029357762,FALSE
"Mrk509","UVM2",1236,58084.0838552267,280.147900044918,5.3686988,0.07609284,FALSE
"Mrk509","UVW1",1237,58085.6149761515,173.768499970436,4.818075,0.068110115,FALSE
"Mrk509","U",1237,58085.6165364668,86.7408199906349,3.086478,0.054798257,FALSE
"Mrk509","B",1237,58085.6175945545,86.7849400043487,1.7224977,0.03039184,FALSE
"Mrk509","HX",1237,58085.61824,1002.919968,0.781753,0.05523,FALSE
"Mrk509","SX",1237,58085.61824,1002.919968,1.45694,0.07509,FALSE
"Mrk509","UVW2",1237,58085.6201740104,347.779720008373,6.227366,0.07540805,FALSE
"Mrk509","V",1237,58085.62274523,86.7739000320435,1.3303048,0.029566876,FALSE
"Mrk509","UVM2",1237,58085.6241779134,152.232240021229,5.4714476,0.09221956,FALSE
"Mrk509","UVW1",1238,58086.0117613816,89.7748599648476,4.8094897,0.084291144,FALSE
"Mrk509","U",1238,58086.0125921066,44.727460026741,3.386687,0.07670036,FALSE
"Mrk509","B",1238,58086.0131641202,44.7826200127602,1.7383838,0.03972742,FALSE
"Mrk509","HX",1238,58086.01364,591.7219776,0.771432,0.056702,FALSE
"Mrk509","SX",1238,58086.01364,591.7219776,1.255912,0.072401,FALSE
"Mrk509","UVW2",1238,58086.0145228678,178.777440011501,6.174094,0.08860341,FALSE
"Mrk509","V",1238,58086.0158673772,44.7715800404549,1.3365552,0.038851212,FALSE
"Mrk509","UVM2",1238,58086.0171487411,168.263060033321,5.2758565,0.08688183,FALSE
"Mrk509","UVW1",1239,58087.0028769654,153.754779994488,4.7954374,0.07042527,FALSE
"Mrk509","U",1239,58087.0042645722,76.7780800461769,3.0568267,0.056473513,FALSE
"Mrk509","B",1239,58087.0052058821,76.767059981823,1.8103147,0.033230945,FALSE
"Mrk509","HX",1239,58087.00718,878.5720512,0.859667,0.062385,FALSE
"Mrk509","SX",1239,58087.00718,878.5720512,1.627463,0.08586,FALSE
"Mrk509","UVW2",1239,58087.0075069611,307.774320006371,6.283341,0.07806821,FALSE
"Mrk509","V",1239,58087.0097890772,76.7560200095177,1.3141154,0.030774737,FALSE
"Mrk509","UVM2",1239,58087.0117677242,256.857420027256,5.3839254,0.07802819,FALSE
"Mrk509","UVW1",1240,58088.0025307986,93.7797999978065,4.7284056,0.08190306,FALSE
"Mrk509","U",1240,58088.0034152198,46.867860019207,3.093485,0.068339836,FALSE
"Mrk509","B",1240,58088.004007473,46.7795799970627,1.7562366,0.039402273,FALSE
"Mrk509","HX",1240,58088.00509,517.5199296,0.972758,0.120098,FALSE
"Mrk509","SX",1240,58088.00509,517.5199296,1.849503,0.166205,FALSE
"Mrk509","UVW2",1240,58088.0054319199,187.780279994011,6.4498794,0.0906415,FALSE
"Mrk509","V",1240,58088.0068425755,46.779559969902,1.2528551,0.03667292,FALSE
"Mrk509","UVM2",1240,58088.0081240671,166.365379989147,5.5245803,0.09026618,FALSE
"Mrk509","UVW1",1241,58088.140095978,105.761559963226,4.8774603,0.08085534,FALSE
"Mrk509","U",1241,58088.1410632102,52.7704399824142,3.083388,0.06510108,FALSE
"Mrk509","B",1241,58088.1417293992,52.7704600095749,1.7272276,0.036962,FALSE
"Mrk509","HX",1241,58088.14237,674.4639744,0.921425,0.067024,FALSE
"Mrk509","SX",1241,58088.14237,674.4639744,1.782239,0.093097,FALSE
"Mrk509","UVW2",1241,58088.143325597,211.776879966259,6.388573,0.0869319,FALSE
"Mrk509","V",1241,58088.1449110686,52.7704600095749,1.26908185,0.035132587,FALSE
"Mrk509","UVM2",1241,58088.1462728807,174.386340022087,5.2794862,0.08584707,FALSE
"Mrk509","UVW1",1242,58089.3280431233,160.760659992695,4.8648304,0.07029476,FALSE
"Mrk509","U",1242,58089.3294850646,79.779039978981,3.0734096,0.0561017,FALSE
"Mrk509","B",1242,58089.3304637254,79.779020011425,1.7530673,0.03190179,FALSE
"Mrk509","HX",1242,58089.33166,962.8039296,0.906328,0.087827,FALSE
"Mrk509","SX",1242,58089.33166,962.8039296,1.654294,0.118124,FALSE
"Mrk509","UVW2",1242,58089.3328525949,321.741999983788,6.406231,0.078630466,FALSE
"Mrk509","V",1242,58089.3352304829,79.779039978981,1.3369443,0.03074856,FALSE
"Mrk509","UVM2",1242,58089.3369967077,217.083719968796,5.485347,0.082920306,FALSE
"Mrk509","UVW1",1243,58090.1953679962,175.765460014343,4.81546,0.06792977,FALSE
"Mrk509","U",1243,58090.1969453591,87.7779000401497,3.094465,0.054756704,FALSE
"Mrk509","B",1243,58090.1980139817,87.7668800354004,1.7106195,0.030195451,FALSE
"Mrk509","HX",1243,58090.19965,1093.182048,0.731522,0.06137,FALSE
"Mrk509","SX",1243,58090.19965,1093.182048,1.615114,0.090706,FALSE
"Mrk509","UVW2",1243,58090.2006316825,351.773619949818,6.541699,0.078620656,FALSE
"Mrk509","V",1243,58090.2032308035,87.7779200077057,1.2818408,0.028868286,FALSE
"Mrk509","UVM2",1243,58090.2053951203,277.897199988365,5.5614496,0.078528636,FALSE
"Mrk509","UVW1",1244,58091.1932264856,165.780640006065,4.8643655,0.06967927,FALSE
"Mrk509","U",1244,58091.1947199521,82.7799999713898,3.0735055,0.05543468,FALSE
"Mrk509","B",1244,58091.1957332824,82.7689599990845,1.8025617,0.03228533,FALSE
"Mrk509","HX",1244,58091.19722,1033.0080768,0.984695,0.095499,FALSE
"Mrk509","SX",1244,58091.19722,1033.0080768,1.514043,0.118096,FALSE
"Mrk509","UVW2",1244,58091.1981967265,331.770920038223,6.3874165,0.077928566,FALSE
"Mrk509","V",1244,58091.20065104,82.7799800038338,1.2922928,0.029700556,FALSE
"Mrk509","UVM2",1244,58091.202703495,263.146179974079,5.4650142,0.07848847,FALSE
"Mrk509","HX",1245,58092.38096,243.2080512,0.985303,0.113772,FALSE
"Mrk509","SX",1245,58092.38096,243.2080512,1.370635,0.134243,FALSE
"Mrk509","UVW1",1245,58092.3810471848,80.7720200419426,4.818119,0.08779246,FALSE
"Mrk509","U",1245,58092.3817923538,39.7846999764442,3.209612,0.076016474,FALSE
"Mrk509","B",1245,58092.3823046058,39.7736799716949,1.6997993,0.0413053,FALSE
"Mrk509","UVW2",1245,58092.3830002288,67.9628200531006,6.381291,0.12724753,FALSE
"Mrk509","UVW1",1246,58092.6573876547,80.772019982338,4.877532,0.08874792,FALSE
"Mrk509","U",1246,58092.6581327601,39.7736999988556,3.132227,0.073916987,FALSE
"Mrk509","HX",1246,58092.65858,511.4900736,0.912931,0.096669,FALSE
"Mrk509","SX",1246,58092.65858,511.4900736,1.419746,0.120315,FALSE
"Mrk509","B",1246,58092.6586454588,39.7736800312996,1.7642204,0.042531494,FALSE
"Mrk509","UVW2",1246,58092.6598748505,161.786759972572,6.275984,0.09259984,FALSE
"Mrk509","V",1246,58092.6610930051,39.7736800312996,1.29584725,0.040403297,FALSE
"Mrk509","UVM2",1246,58092.6619651677,102.771660029888,5.351336,0.10389315,FALSE
"Mrk509","UVW1",1247,58093.0461407813,163.761640012264,4.8264493,0.069439057,FALSE
"Mrk509","U",1247,58093.0476119012,81.7759999632835,3.2371532,0.05886069,FALSE
"Mrk509","B",1247,58093.0486113125,81.7649599909782,1.834251,0.032991137,FALSE
"Mrk509","HX",1247,58093.05008,1020.4719552,0.869261,0.057302,FALSE
"Mrk509","SX",1247,58093.05008,1020.4719552,1.572512,0.076998,FALSE
"Mrk509","UVW2",1247,58093.0510470467,327.76599997282,6.4073773,0.07831235,FALSE
"Mrk509","V",1247,58093.0534725653,81.7649600505829,1.3030017,0.030007198,FALSE
"Mrk509","UVM2",1247,58093.0554997367,260.056960046291,5.400696,0.078025493,FALSE
"Mrk509","UVW1",1248,58094.3150351882,173.76848000288,4.6795304,0.06647353,FALSE
"Mrk509","U",1248,58094.3166083369,86.7297800183296,3.1496558,0.05607286,FALSE
"Mrk509","B",1248,58094.3176662969,86.7738999724388,1.7573789,0.03111866,FALSE
"Mrk509","HX",1248,58094.31921,1073.1239424,1.077097,0.084602,FALSE
"Mrk509","SX",1248,58094.31921,1073.1239424,1.528346,0.100818,FALSE
"Mrk509","UVW2",1248,58094.3202502218,347.768639981747,6.18782,0.074972,FALSE
"Mrk509","V",1248,58094.3228217604,86.7739199995995,1.3727264,0.030450472,FALSE
"Mrk509","UVM2",1248,58094.3249112472,265.463079988956,5.4084873,0.07760379,FALSE
"Mrk509","UVW1",1249,58095.3120265809,175.765459954739,4.6333315,0.06571755,FALSE
"Mrk509","U",1249,58095.3136057315,87.7779200077057,3.0763014,0.054505474,FALSE
"Mrk509","B",1249,58095.3146742265,87.7669000029564,1.6955794,0.03009696,FALSE
"Mrk509","HX",1249,58095.31633,1095.6900672,0.707653,0.073953,FALSE
"Mrk509","SX",1249,58095.31633,1095.6900672,1.551422,0.109001,FALSE
"Mrk509","UVW2",1249,58095.3172861171,351.784680008888,6.17695,0.07471647,FALSE
"Mrk509","V",1249,58095.3198853022,87.7779400348663,1.27400404,0.028872166,FALSE
"Mrk509","UVM2",1249,58095.3220575362,278.647459983826,5.213759,0.07443304,FALSE
"Mrk509","UVW1",1250,58096.2415203298,166.762560009956,4.8056946,0.06877263,FALSE
"Mrk509","U",1250,58096.2430152648,82.7799999713898,3.1628007,0.057250094,FALSE
"Mrk509","B",1250,58096.2440265518,82.7689599990845,1.7278938,0.031286398,FALSE
"Mrk509","HX",1250,58096.24568,1063.0960128,0.748163,0.052008,FALSE
"Mrk509","SX",1250,58096.24568,1063.0960128,1.240255,0.066959,FALSE
"Mrk509","UVW2",1250,58096.246503404,333.778919994831,6.2178934,0.0759542,FALSE
"Mrk509","V",1250,58096.2489699765,82.7800199985504,1.34334835,0.030581394,FALSE
"Mrk509","UVM2",1250,58096.2511678773,288.521899998188,5.3373464,0.07523221,FALSE
"Mrk509","UVW1",1251,58097.2337450361,81.7649599909782,4.6377548,0.084783043,FALSE
"Mrk509","U",1251,58097.2345084017,40.7666599750519,3.251469,0.07635129,FALSE
"Mrk509","B",1251,58097.2350336147,40.7666600346565,1.7528071,0.042080094,FALSE
"Mrk509","HX",1251,58097.2351,493.9380864,1.062274,0.106909,FALSE
"Mrk509","SX",1251,58097.2351,493.9380864,1.797525,0.138747,FALSE
"Mrk509","UVW2",1251,58097.2362866941,164.77666002512,6.262578,0.09188167,FALSE
"Mrk509","V",1251,58097.2375271953,40.7776600122452,1.335196,0.040960263,FALSE
"Mrk509","UVM2",1251,58097.238387163,99.7706800103187,5.2364763,0.10336994,FALSE
"Mrk509","UVW1",1252,58097.824370803,71.7581200003624,4.7884148,0.09128852,FALSE
"Mrk509","U",1252,58097.8250449734,35.7797600030899,3.32415,0.08304079,FALSE
"Mrk509","B",1252,58097.825514,35.7797600030899,1.7565305,0.04508047,FALSE
"Mrk509","HX",1252,58097.82557,456.3279936,0.699028,0.072649,FALSE
"Mrk509","SX",1252,58097.82557,456.3279936,1.419804,0.1029,FALSE
"Mrk509","UVW2",1252,58097.8266225914,144.774000048637,6.476592,0.09804559,FALSE
"Mrk509","V",1252,58097.8277156677,35.7687399983406,1.35578,0.043822258,FALSE
"Mrk509","UVM2",1252,58097.8285979822,108.574959993362,5.3580438,0.10161051,FALSE
"Mrk509","UVW1",1253,58098.8970919124,165.758579969406,4.7809775,0.068574284,FALSE
"Mrk509","U",1253,58098.898581548,82.7799800038338,3.248852,0.058996464,FALSE
"Mrk509","B",1253,58098.8995946231,82.7248399853706,1.7266506,0.031357792,FALSE
"Mrk509","HX",1253,58098.90125,1060.5879936,0.840884,0.071907,FALSE
"Mrk509","SX",1253,58098.90125,1060.5879936,1.463548,0.094745,FALSE
"Mrk509","UVW2",1253,58098.9020671337,332.785979986191,6.258328,0.076387395,FALSE
"Mrk509","V",1253,58098.9045270662,82.7799999713898,1.3254079,0.030382437,FALSE
"Mrk509","UVM2",1253,58098.9067236902,288.323300004005,5.3153194,0.074945073,FALSE
"Mrk509","UVW1",1254,58099.6287365548,157.759700000286,4.7109364,0.06879896,FALSE
"Mrk509","U",1254,58099.6301650242,78.7750599980354,3.0270474,0.055631017,FALSE
